video_id,publishDates,authorName,comments,likeCount
Beld090NIoo,2022-11-08T22:09:28Z,Jake Britsch,"The selections are nice but not sure I would call this deejaying or praise what she is doing. There is no mixing b/w songs, she is just playing one record after another. Such a fancy mixer and other nice equipment but it isn&#39;t even being used.. There are deejays out there that actually deejay and make it an art form, this is no different than someone just making a playlist on spotify.",1
Beld090NIoo,2022-11-08T20:56:06Z,TheDakamo,"perfect selection, in combination with the M&amp;M`s under the carpet beautiful to look at !",1
Beld090NIoo,2022-11-08T16:25:41Z,Yuri Matos,S E N S A C I O N A L do começo ao fim!!!,2
Beld090NIoo,2022-11-08T14:56:06Z,Clemow,"Great set. Check out this house/percussion improv if you have a second. <a href=""https://www.youtube.com/watch?v=iqNlU-iIIkI"">https://www.youtube.com/watch?v=iqNlU-iIIkI</a>",0
Beld090NIoo,2022-11-08T14:14:43Z,tim tuautu,The plants must be loving the tunes!,0
Beld090NIoo,2022-11-08T11:48:03Z,shenkie,Love it &lt;3,0
Beld090NIoo,2022-11-08T08:53:47Z,Eldad Elkoby,very cool and groovy set love it,1
Beld090NIoo,2022-11-07T03:33:27Z,Alexander Ray,"Gifted grafter , like a music surgeon",1
Beld090NIoo,2022-11-06T23:23:13Z,Andrii Motsyk,DJ-ing is such a bullshit.,1
Beld090NIoo,2022-11-06T22:27:24Z,KAM DAVULU,THIS ONE IS AN UNBELIEVABLE TRACK  &gt;&gt;&gt;&gt; Gabriele Roth &amp; The Mirrors - Silver Desert Cafe,1
Beld090NIoo,2022-11-06T02:02:26Z,Kermode Bear,Awesome set. Thank you so much.,1
Beld090NIoo,2022-11-06T01:33:46Z,serge thomas Adelise,😌🔥,1
Beld090NIoo,2022-11-05T15:45:48Z,Don Juan Neuquen,What&#39;s the name of the song in the intro??,1
Beld090NIoo,2022-11-04T23:10:04Z,Anita Bussis,HEEEEEEEEELLLLLLAAAAAA DOPE!,2
Beld090NIoo,2022-11-04T15:13:08Z,D. Mononoke,This is one of the best sets I´ve heard in my whole life.,3
Beld090NIoo,2022-11-04T14:52:30Z,cortexvisual,cool plant set,0
Beld090NIoo,2022-11-03T19:11:10Z,Guilherme Barros,pro tip: liten to this on acid,1
Beld090NIoo,2022-11-03T19:10:35Z,Henrique Oliveira,"hey, I loved this sound, heart sound how I see. sooo nice. congrats Millie, you are great.",1
Beld090NIoo,2022-11-03T17:59:28Z,Marina de Joslin,Noice🍁,1
Beld090NIoo,2022-11-03T12:06:22Z,Cee Dub,"So in Trance, just listening and dreaming. 👽",1
Beld090NIoo,2022-11-03T10:38:49Z,Nadine Guerra,amazing!!!!!!!!!,2
Beld090NIoo,2022-11-03T01:03:55Z,Jilo860,sub-scriiiiiiiiiiibed!,0
Beld090NIoo,2022-11-02T21:34:50Z,Timothy G Hesch,What brand of DJ mixer is that?,0
Beld090NIoo,2022-11-02T19:32:33Z,jonnyforeman,"Lay down to do some meditation and thought I&#39;d look up some new stuff. This set just took me elsewhere, thanks for taking me on a new musical journey.",1
Beld090NIoo,2022-11-02T10:39:51Z,Evan Stewart,so cool thank you,1
Beld090NIoo,2022-11-02T09:14:05Z,kyfaydfsoab,everyone styled like our generation is fucking weird as fuck,0
Beld090NIoo,2022-11-02T08:44:57Z,KC Mobile,"this was so relaxing, i loved it",1
Beld090NIoo,2022-11-02T03:48:40Z,Russell Rogers,Oh man I think I&#39;m in love.,1
Beld090NIoo,2022-11-01T22:24:46Z,donnell carr,This is everything,2
Beld090NIoo,2022-11-01T13:23:44Z,sef rod,"hi! surprise 4me this style , fullfreedomrelax / and visual special feeling thanks so much !",1
Beld090NIoo,2022-11-01T07:37:00Z,B V,I remember Ibiza in 90&#39;s fantastic thanks,0
Beld090NIoo,2022-11-01T07:04:22Z,Альберт Фиактистов,Привет из холодной России!!! 👋🙏👍,0
Beld090NIoo,2022-10-31T20:38:37Z,Scott Hermon,Love the set! Crazy question but does anyone where the carpet/rug she has is from or something similar? :),0
Beld090NIoo,2022-10-31T19:50:22Z,Sebastian,"I love that she shows the album from where each groove comes from, RESPECT !",38
Beld090NIoo,2022-10-31T19:12:38Z,Christian Berro,Awesome,1
Beld090NIoo,2022-10-31T19:04:24Z,Bono Vidal,nasty !!!!,1
Beld090NIoo,2022-10-31T17:12:08Z,Memeu,O K where is my ganja collection it&#39;s Gorilla Glue time.,0
Beld090NIoo,2022-10-31T17:12:07Z,Bhavana Yoga,Everything in my life just improved by adding this to it. Subscribed. Love it! 🔥❤🙏🎵,2
Beld090NIoo,2022-10-31T16:56:22Z,J B,Does anyone know what kind of mixer that is she&#39;s playing on?,0
Beld090NIoo,2022-10-31T14:15:29Z,G.Getter,10％ ethnic<br>    5％ vinyl<br>  15% girl<br>  60% green<br><br><br>900％ nipple,1
Beld090NIoo,2022-10-31T03:13:16Z,kutyma,wooow I would love this kind of setup for vinyl mixing!!! the real deal... 808 Dub and Sahara 72?!?!??!?! <br>proper groovy vibes... anyways big respect &amp; hold it down Millie McKee,1
Beld090NIoo,2022-10-31T02:14:51Z,Tyler K.,"Damnnnn Millie. I’ve only just met you, but I know already that I’m going to love you",1
Beld090NIoo,2022-10-31T01:15:00Z,Proud Babylonian,"orelAy, mAs chingon",0
Beld090NIoo,2022-10-30T19:03:49Z,oRIon saTIN,Dä Sound isch voll geil ey!:-),1
Beld090NIoo,2022-10-30T12:23:52Z,Kieran Daly,I am back in Nepal and India and Costa Rica and home in Japan. These vibes and plants are great on a warm October with cool nights.,1
Beld090NIoo,2022-10-30T11:43:56Z,cstrep,Beautiful set! ❤,3
Beld090NIoo,2022-10-30T10:22:20Z,Jos WooO,"Interesting, the first non full electronic psydub/psybass set that actually sounds psychedelic to me. I like the modern electronic vibes a lot, because so many layers the can worm deep in the mind and body, great musicality and incredible production value, but this is nice as well.",2
Beld090NIoo,2022-10-30T02:28:39Z,Leo ST,i love it,1
Beld090NIoo,2022-10-29T22:17:20Z,John Irvine,The tablaa!! Great session. Thanks!,1
Beld090NIoo,2022-10-29T19:28:40Z,Hugo Medina,Mucho flowwwwww,1
Beld090NIoo,2022-10-29T19:28:18Z,Hugo Medina,Desde gran canaria.......muy buena sesiòn ......translate!!!!,1
Beld090NIoo,2022-10-29T18:35:18Z,abdi adagbre,кто ей доверил вертушки? твоё место на кухне быйба),0
Beld090NIoo,2022-10-29T16:02:33Z,SL,I do like the plants,0
Beld090NIoo,2022-10-29T14:29:32Z,Fabio Ferri,very nice compilation BRAVA...,1
Beld090NIoo,2022-10-29T13:22:47Z,Jo,"I sat and played with you. Trying to keep up. Fantastic set. Great choice for lifting people up. Great vibes and really inspiring. I&#39;m gonna have a listen now as well. Again, thank you.",2
Beld090NIoo,2022-10-29T06:07:05Z,Scott Joshua,Missing a plant in the top left 🧐,0
Beld090NIoo,2022-10-29T03:42:01Z,Arun Samuel,This mix feels like an Ocean&#39;s Eleven Movie set in the Middle East.,1
Beld090NIoo,2022-10-29T02:25:44Z,Adam,This video actually shows up in the Websters Dictionary definition of &quot;vibes&quot;,2
Beld090NIoo,2022-10-29T00:41:13Z,Repo Monkey,Epic. Right up my street.,1
Beld090NIoo,2022-10-28T19:18:36Z,Cloud11,Holy shit what an amazing idea for a channel. Great content,1
Beld090NIoo,2022-10-28T17:23:54Z,Natalie Zementbeisser,"nice vibes, Millie!",1
Beld090NIoo,2022-10-28T16:45:42Z,Lucille,OH MY This will definitely get you moving :),1
Beld090NIoo,2022-10-28T07:39:28Z,The Last Guy Music,🗺,1
Beld090NIoo,2022-10-28T05:03:19Z,William Fitzgerald,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=41m28s"">41:28</a> Where can I buy this on vinyl? 🙏🏼 UPDATE: I found it! The Dub Specialists 808 Dub vinyl in Netherlands 🇳🇱 on Discogs",1
Beld090NIoo,2022-10-28T04:14:05Z,xx_pCCR_xx,"this is very cool, I need to find playlists of this type of music on Spotify, Deezer, Soundcloud etc.<br>Any recommendations?",0
Beld090NIoo,2022-10-28T00:18:46Z,oO0()%8,&lt;3,2
Beld090NIoo,2022-10-27T22:20:23Z,KiN CAMELL,Gratitude,1
Beld090NIoo,2022-10-27T22:03:12Z,Zul Stu,💜,1
Beld090NIoo,2022-10-27T18:41:56Z,PUMA 61,@hanks lucas gogo kaya,0
Beld090NIoo,2022-10-27T15:25:55Z,Simply Symbolic,Nice vibes! A great selection of music generating positive energy! Loving the plants too! If you&#39;re VEGAN you rule even more! :),1
Beld090NIoo,2022-10-27T15:01:03Z,Rebel Elitez,DOPE DOPE PURE DOPEISM...,1
Beld090NIoo,2022-10-27T13:48:12Z,Paula Inés,Amo su selección! Gracias❣,2
Beld090NIoo,2022-10-27T10:58:58Z,Jonathan Lovelace,Beuatimus!,1
Beld090NIoo,2022-10-27T09:04:49Z,Cook Masta,great mushroom day :),2
Beld090NIoo,2022-10-27T08:44:53Z,Racaille Party,Condesa&#39;s Carmen sound beats everything,0
Beld090NIoo,2022-10-26T20:36:48Z,Jenny Gibbons,Beautiful stuff- glad I came upon you. Thanks 🙏🏽👌🏾,1
Beld090NIoo,2022-10-26T20:05:51Z,bob williams,Awesome selection! lovin&#39; the freshness!,2
Beld090NIoo,2022-10-26T17:54:38Z,oO0()%8,real live interactions would be nice pls,0
Beld090NIoo,2022-10-26T16:28:07Z,Captains Logs,"WOWWW ,where has has this been all my life ,Insane vuibes",1
Beld090NIoo,2022-10-26T15:30:35Z,JackieTreehorn,I&#39;ve listened to this almost every day since stumbling upon it.  It is like my perfect music to listen to while working.  I&#39;ve tried to look up the vinyl and they all seem pretty obscure.  I&#39;m so surprised there isn&#39;t more by Millie Mckee out there.  Thanks My Analog Journal for sharing.,8
Beld090NIoo,2022-10-26T15:24:56Z,Edson F Cordeaca,F-A-N-T-A-S-T-I-C...great sensibility from this musician,1
Beld090NIoo,2022-10-26T11:11:07Z,Mario Parcero Aznar,Increíble session cuando vienes a Madrid a pinchar un abrazo fuerte la Música nos salvara,2
Beld090NIoo,2022-10-26T08:06:35Z,Anna Rodionova,This playlist made my morning! Thank you!,2
Beld090NIoo,2022-10-26T07:26:36Z,Pierre Caillou,killer set. and what a booth !,1
Beld090NIoo,2022-10-26T02:03:46Z,Jeffrey Curran,wow that Dorothy Ashby song is a completely perfect vibe,1
Beld090NIoo,2022-10-26T00:18:23Z,Mysterious Mansion,definition of zero talent,2
Beld090NIoo,2022-10-26T00:18:00Z,Mysterious Mansion,so she just plays a record and this is supposed to be impressive?,3
Beld090NIoo,2022-10-25T22:08:59Z,Dan Hein,"Love it, what a great vibe!",2
Beld090NIoo,2022-10-25T20:33:32Z,Steven Ewald,"Wow unreal.  Thought that was a transition at <a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=23m40s"">23:40</a> at first and had to rewind!  Amazing set.",1
Beld090NIoo,2022-10-25T19:54:03Z,Jasper Barrett,groovy tunes| 25mins is firing,1
Beld090NIoo,2022-10-25T19:21:13Z,Jeff Endersby,"oh yeeeah got me mellow fast moving ,,,loving this and its just kicked in thanks Millie McKee love your music",1
Beld090NIoo,2022-10-25T15:35:42Z,Diego Palomar Electronic Music,soo goood!,2
Beld090NIoo,2022-10-25T08:56:32Z,Stéphan Dubrau,"This was recommended by YT, thought I&#39;d just give it a quick go... And wow ! I haven&#39;t enjoyed listening to music so much in a damn while! Thank you SO much.",1
Beld090NIoo,2022-10-25T08:00:31Z,Josh Brugman,"i should be sleeping, instead i am dancing around my house.",1
Beld090NIoo,2022-10-25T03:12:16Z,azul jewsbury,"<a href=""about:invalid#zCSafez""></a>",1
Beld090NIoo,2022-10-25T01:41:33Z,Dante morales,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=5m57s"">5:57</a> lick",2
Beld090NIoo,2022-10-24T20:48:34Z,cmi78,Had a brilliant dance ~ thanks 💖,1
Beld090NIoo,2022-10-24T19:57:33Z,Zed Shah,"First time i&#39;ve come across your mixing Millie and you are frickin amazing, wow, just wow",5
Beld090NIoo,2022-10-24T18:52:28Z,Kiddo Killkill,🌙🌸💐❤,1
Beld090NIoo,2022-10-24T16:55:07Z,David Johnson,💛 🎶,1
Beld090NIoo,2022-10-24T16:49:36Z,eigen meier,where can I get that Chair in the Background? :-),0
Beld090NIoo,2022-10-24T16:27:17Z,Siodenesse L.,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=18m50s"">18:50</a>",0
Beld090NIoo,2022-10-24T15:06:00Z,Mudgoat Maj,👍,0
Beld090NIoo,2022-10-24T12:17:41Z,Daniel Chung,Dopeness,1
Beld090NIoo,2022-10-24T07:03:50Z,Elena Koelink,wooooooo!!!,1
Beld090NIoo,2022-10-23T21:02:41Z,skianddie,Her nipples are beautiful,4
Beld090NIoo,2022-10-23T20:56:28Z,Иван Федорович,🌿,0
Beld090NIoo,2022-10-23T18:00:53Z,Forest Hanley,word to my mother this is that shit,1
Beld090NIoo,2022-10-23T15:30:31Z,Jess N,Well done. This is a magnificent playlist. Just what I need after a traumatic days work,13
Beld090NIoo,2022-10-23T14:21:22Z,The observer,Awesome sounds! I also like that I&#39;m not sure what gender Millie is. Love!,0
Beld090NIoo,2022-10-23T12:26:42Z,Dagara Tribe,great set,1
Beld090NIoo,2022-10-23T09:25:33Z,Adrian Edlington,I love this set! Currently on my 9th or 10th listen through. It really motivates me when I&#39;m working. Great stuff. Glad I found it :),6
Beld090NIoo,2022-10-23T09:23:43Z,backroomsuperstar,Outstanding.  Well done.,1
Beld090NIoo,2022-10-23T08:51:34Z,Максим Дорошкин,smooth vibe chill,1
Beld090NIoo,2022-10-23T06:44:49Z,rei nour,"whoaaa this was fresh af. i always went back to my same old playlists to listen bc i can&#39;t be bothered to make new ones these past years. this was what&#39;s missing, this exact feeling when i heard this set. thank you for your service, millie sir. 🖤",2
Beld090NIoo,2022-10-23T04:34:16Z,A,Can somebody please explain this setup… im lost,0
Beld090NIoo,2022-10-23T03:55:02Z,Elizabeth Gil,~huge sigh~ finally something to quench my appetite..thank you 🙏,1
Beld090NIoo,2022-10-23T01:58:49Z,Filthy Liar,"This was really pleasant, thank you.",1
Beld090NIoo,2022-10-23T00:52:12Z,Leo Rubio,I just heard and played to this for the first time on my mini cajon and then adrenaline and heart racing is real!! :). Thank you!! Great selection and DJing!! :),2
Beld090NIoo,2022-10-22T23:41:38Z,Gareth Fitzpatrick,Brilliant selection of tracks. This lady knows her music. A ton of tip offs here,2
Beld090NIoo,2022-10-22T21:43:10Z,Gareth Hughes,great selection,1
Beld090NIoo,2022-10-22T18:56:49Z,Jarred Duckworth,I dig ur whole vibe luv it,1
Beld090NIoo,2022-10-22T10:36:53Z,Anton Dubrovsky,Just want to see Millie more frequently here! Nice vibe and charisma,3
Beld090NIoo,2022-10-22T01:32:25Z,Crypto H₳wk,who puts ads in the middle of a chill buddha style DJ set????????????????????? completely wrong,0
Beld090NIoo,2022-10-21T23:52:19Z,Dyrdosław Piff,Supcio!😃dzienks🖖,1
Beld090NIoo,2022-10-21T22:18:44Z,don7403,So she didn&#39;t create the music she   Just place other people&#39;s music?,1
Beld090NIoo,2022-10-21T20:24:50Z,Bakajos,OMG🤤 I’m in love <br>Never ever heard this genre,2
Beld090NIoo,2022-10-21T20:23:27Z,Dal K,Wicked tune selection ❤❤,1
Beld090NIoo,2022-10-21T18:52:04Z,Lucia,Bravaaaaa,0
Beld090NIoo,2022-10-21T17:35:16Z,Oilhack,Really nice 🤸🏼‍♀️😉😇🧘‍♂️,1
Beld090NIoo,2022-10-21T16:28:06Z,robsteries,"suweet! Nice &#39;job&#39; Millie. Question, why do you shut down the decks, even the safety?",0
Beld090NIoo,2022-10-21T12:58:36Z,Hans Wurst,perfect for creative coding &lt;3 it,1
Beld090NIoo,2022-10-21T03:27:46Z,"Stephen Eric Levine, Healer","Lonnie Liston Smith, the Blackbyrds, Freddie Hubbard, Roy Ayers, all spiritual jazz. Deep, transcendent and soulful. Many more such groups from the 70s jazz fusion and jazz funk chapters",2
Beld090NIoo,2022-10-21T01:37:25Z,Mel Vellio,Sweet rhythm0,0
Beld090NIoo,2022-10-20T21:18:00Z,iz wa,Nice vibes,1
Beld090NIoo,2022-10-20T19:53:18Z,peter spawn,Nice MIX.... Made my the lunch chill,1
Beld090NIoo,2022-10-20T18:54:41Z,ECWW wrasslin,Groovy mix,1
Beld090NIoo,2022-10-20T17:56:32Z,de broglie,perfect music for jungle hippy sex,1
Beld090NIoo,2022-10-20T16:14:53Z,Pior O,&quot;Spiritual Jazz&quot; lol,0
Beld090NIoo,2022-10-20T14:48:29Z,Tim Parker,You have superb taste,1
Beld090NIoo,2022-10-20T14:07:55Z,Yiğit Can Kalkavan,Natalie Portman hello. I know It is you,2
Beld090NIoo,2022-10-20T11:54:20Z,Turbo Personal Training,BEEEEAAASSSSSTTTT! ( &amp; VERY CUTE!),1
Beld090NIoo,2022-10-20T10:59:11Z,Jacked Kerouac,Unique &amp; inspiring mix. Btw I want to try a rotary mixer and that Condesa is just beautiful,0
Beld090NIoo,2022-10-20T09:48:43Z,Toby Eglesfield,"Very enjoyable - great set, and great to see so many comments supporting these types of grooves.",1
Beld090NIoo,2022-10-20T08:04:12Z,nicolas cevallos,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=8m00s"">8:00</a> siiick 😜",0
Beld090NIoo,2022-10-20T03:14:16Z,truBador2,"Hippy Jazz! Tres Hip. The oxygen from the plants seems to be having a beneficent effect  Let&#39;s get forthwith Brandon, right?",1
Beld090NIoo,2022-10-19T22:59:10Z,Breno Santos,My girlfriend goes to USA for study and your set saves me,1
Beld090NIoo,2022-10-19T22:32:55Z,Victor Alberto Rojas Barroso,"Mis respetos para usar el reverb de Eventide y el Rotary de Boss, ambos efectos son bien locos. Qué alegría que existan DJs que usen efectos de guitarra. Pensé que eramos pocos los locos en la vida.",4
Beld090NIoo,2022-10-19T20:19:34Z,Erika Ruiz,I LOVE THIS!!,1
Beld090NIoo,2022-10-19T19:11:30Z,soul,No dj no mix,0
Beld090NIoo,2022-10-19T16:59:02Z,Jeff,So glad I found this.  Millie is awesome and I can&#39;t wait to see the other DJs.  I will return to this particular set over and over.  It&#39;s sooo good!  The fact that Millie is spinning Zakir Hussain is incredible.  Tabla all around in this set.,25
Beld090NIoo,2022-10-19T16:07:09Z,Kayleigh Weldon,not my vibe but proud of you for making stuff thats other peoples vibe live ur best life,0
Beld090NIoo,2022-10-19T11:34:42Z,Jason Lewis,Great selection,0
Beld090NIoo,2022-10-19T11:29:50Z,kenji asai,I am impressed by your excellent selection of music.,5
Beld090NIoo,2022-10-19T11:17:20Z,Fabrizio Rainaldi,Great fonky beats!!! :-))) could you tell me the name of that old style mixer? thanks for all!,0
Beld090NIoo,2022-10-19T09:57:26Z,ragib caka,Well done,0
Beld090NIoo,2022-10-19T01:37:34Z,Merri Ramirez,the vibe is lovely 💗<br>(my new song is out now),0
Beld090NIoo,2022-10-18T22:10:21Z,mrcadoia,I had no idea people still did vinyl. im stoked. and GREAT music too. amazing.,4
Beld090NIoo,2022-10-18T20:40:18Z,Steven Schwills,Just pushing play a touching knobs.  So funny.  I love the DJ joke.  It&#39;s a great gag.,0
Beld090NIoo,2022-10-18T18:48:17Z,TierraJai,YALL REALLY WENT OFF WITH THIS. Cant help but groove! No matter what you been going through grooves like this make life worth it. Traveling the world all through the mind and colorful sensations. So excited to support yall !,9
Beld090NIoo,2022-10-18T18:45:20Z,licaicadj,sick =),1
Beld090NIoo,2022-10-18T10:31:34Z,Kwai Chang Caine,those buttons ...,0
Beld090NIoo,2022-10-18T09:05:21Z,George Retina,niceeee,0
Beld090NIoo,2022-10-18T07:49:41Z,oO0()%8,👽,0
Beld090NIoo,2022-10-18T06:54:52Z,Andrea Santangelo,Wonderful selection. WOW!,1
Beld090NIoo,2022-10-18T02:52:18Z,Guangmin Wu,it is so amazing and if full of surprises!,1
Beld090NIoo,2022-10-18T01:40:28Z,Vicky Balay,"beat matching please =) <a href=""https://www.youtube.com/watch?v=LzltkPiisGk&amp;t=2271s&amp;ab_channel=BitGrooves"">https://www.youtube.com/watch?v=LzltkPiisGk&amp;t=2271s&amp;ab_channel=BitGrooves</a>",0
Beld090NIoo,2022-10-18T01:39:43Z,Vicky Balay,"<a href=""https://www.youtube.com/watch?v=Auc1a3Hjwcg&amp;t=32s&amp;ab_channel=BitGrooves"">https://www.youtube.com/watch?v=Auc1a3Hjwcg&amp;t=32s&amp;ab_channel=BitGrooves</a>",0
Beld090NIoo,2022-10-18T00:57:04Z,Jay D,exquisite,1
Beld090NIoo,2022-10-17T23:30:46Z,Norman Smith,"So awesome! ❤ <a href=""http://www.youtube.com/results?search_query=%23clubosprey"">#ClubOsprey</a>",0
Beld090NIoo,2022-10-17T19:23:27Z,Hector Luis Sancio,Que buen video.y buena musica.gracias!!!,2
Beld090NIoo,2022-10-17T19:08:09Z,jake,hECK YA,1
Beld090NIoo,2022-10-17T10:31:53Z,Lolipop2080,REALLY GOOD JOB,1
Beld090NIoo,2022-10-17T09:29:14Z,Erhan Arı,Great Job.Teşekkürler.,0
Beld090NIoo,2022-10-17T08:19:53Z,Diversant VLG,"Продай вертушки, сделай сиськи<br>.. Диджеинг не твоё🤣",1
Beld090NIoo,2022-10-17T06:58:02Z,KAI KOA,This is amazing! ❤,0
Beld090NIoo,2022-10-17T06:05:02Z,yannie3000,wearing no bra is very analog. me approves!,0
Beld090NIoo,2022-10-17T05:40:07Z,Guangmin Wu,Amazing! Thank you!,1
Beld090NIoo,2022-10-17T02:40:32Z,Jones LeFae,This has become a go-to mix for me! Thanks for creating it!,1
Beld090NIoo,2022-10-16T23:20:22Z,darren bell,HIGH MILLIE MY CACTIII SEND THIER LOVE,1
Beld090NIoo,2022-10-16T22:29:51Z,Nicholai Ginovaef,yeah.. because a plant based world without people that care about your nipples exists.. that&#39;s how to make money!,0
Beld090NIoo,2022-10-16T20:47:03Z,Norliss,"This channel seems to be a good find and I&#39;m really enjoying this session. Good work, Millie!",3
Beld090NIoo,2022-10-16T20:36:11Z,Keasty Matthew,NIPPLES YAY😊😊😇😇,1
Beld090NIoo,2022-10-16T19:15:56Z,General Contractor,this is really inspiring watching the daughter of a millionaire achieve her dreams,2
Beld090NIoo,2022-10-16T18:00:11Z,Carolina Arbieto Batallanos,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=14m56s"">14:56</a>",0
Beld090NIoo,2022-10-16T17:44:36Z,MENDEZZ OFC,luv it 🤩,0
Beld090NIoo,2022-10-16T14:53:38Z,İskenderuni,Carpet looks like from Turkiye .)),0
Beld090NIoo,2022-10-16T14:24:16Z,LOUDER FASTER HEAVIER,"OMG! Incredible MUSIC!!! <br>Also, She is the master of smooth transition!",5
Beld090NIoo,2022-10-16T11:41:44Z,Soweit Sobitter,Your set was toooooooooooo nice.,1
Beld090NIoo,2022-10-16T10:16:33Z,Roxiva,I bet those plants love those funky tunes too,0
Beld090NIoo,2022-10-16T09:48:35Z,rafninja01,Super c’est vraiment bien!!!! Ça fait longtemps que je n’avais pas entendu un son qui me donne des frissons!!!!<br>Merci!!!!,1
Beld090NIoo,2022-10-16T05:40:09Z,mikeinwtby,"I don&#39;t get high often. But when I do, I want to be here.  With all you freaks   growers love!",1
Beld090NIoo,2022-10-16T05:04:24Z,mikeinwtby,Who else thinks that YouTube knows when we are wasted and need something like this?,0
Beld090NIoo,2022-10-16T04:53:51Z,zaz00 zaz00,this is the vibe 😎,0
Beld090NIoo,2022-10-16T03:23:44Z,LotsOfLettuce,wow i&#39;m typing,0
Beld090NIoo,2022-10-15T23:47:47Z,Vagner Silva,Muito bom!! Meus parabéns e muito obrigado 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,0
Beld090NIoo,2022-10-15T21:11:28Z,A T,"SPIRITUAL JAZZ ? <br><br><br><br>where is my Acid!<br><br>thank u from the bottom of my heart &lt;3<br>im at home and dancing my ass off,<br>sweating,<br>and doing moves i never knew i could do &lt;3 <br><br>Youre the music of the universe!",1
Beld090NIoo,2022-10-15T19:35:40Z,S DXN,Everything about this is great,0
Beld090NIoo,2022-10-15T18:23:39Z,Raymond Naeyaert,Wonderful set🙌🏽 Can you please share with me the rotary mixer you are using?,0
Beld090NIoo,2022-10-15T17:34:09Z,Orelem,Super dope! Props Ms DJ.,1
Beld090NIoo,2022-10-15T17:21:35Z,herubinek7,"Spoko spoko, fajne fajne",0
Beld090NIoo,2022-10-15T16:34:10Z,manygaga,some nice pointy vibes right there,0
Beld090NIoo,2022-10-15T15:40:24Z,Alex Escobar,Que bonitas tus plantas!,0
Beld090NIoo,2022-10-15T14:51:39Z,OUTLINX World,"Love these tribal sounds, it&#39;s like music to my ears. Oh wait... it is 🎧",1
Beld090NIoo,2022-10-15T14:39:51Z,Sunrise2076,👌,0
Beld090NIoo,2022-10-15T13:02:10Z,amhar FM,Is she related to Mr. Andy McKee?,0
Beld090NIoo,2022-10-15T10:08:20Z,Wayne Mackie,"Everything in those shots is perfection. The plants, the room, the mixer, the sexy Wharfedale&#39;s (??) just poking their heads out from behind the plants. I bet this was as much a pleasure for you to play in that space as it was for me to listen to from my couch",0
Beld090NIoo,2022-10-15T08:59:26Z,The ***RANDOM WARNING*** Collective,I wonder what it&#39;s like to be a plant.,0
Beld090NIoo,2022-10-15T08:29:42Z,Red Forman,"Lying in bed on a saturday morning after a long week at work, these vibes are perfect 😁",0
Beld090NIoo,2022-10-15T01:57:39Z,S S,Good stuff! Just found you. Will go next to my Jayda G collection.,0
Beld090NIoo,2022-10-15T01:44:46Z,Mycool Craig,Absolutely Awesome.!! Will be looking for more Music for sure. Enjoyable.,0
Beld090NIoo,2022-10-15T01:23:38Z,Steve Bell,"Amazing mix, vibing hard! Nice Saturday morning tunes x",0
Beld090NIoo,2022-10-14T22:47:38Z,Christine A.C.,Very good music so I can bop around my computer at work. thank you.,0
Beld090NIoo,2022-10-14T14:27:49Z,Adam Theben,What&#39;s the FX unit next to the Space echo? Somebody?,0
Beld090NIoo,2022-10-14T14:14:37Z,ruocaled,"Good shit, nice one!",0
Beld090NIoo,2022-10-14T13:49:04Z,:Haris: Diz.,666K subs ... lol ... how divine is this.,0
Beld090NIoo,2022-10-14T13:25:51Z,G M,"Fantastic.  Millie McKee has a new fan, and this channel a new subscriber.  Superb listening.",5
Beld090NIoo,2022-10-14T12:55:44Z,Marco Lomiller,wow. Reminded me Cut Chemist old days.,0
Beld090NIoo,2022-10-14T12:41:34Z,Adam Kaye,love love loved this mix. inspirational!,1
Beld090NIoo,2022-10-14T12:27:12Z,Robert Bernard,Gorgeous set up and great vibes!,0
Beld090NIoo,2022-10-14T10:16:18Z,Gaby Sonnet,This set is fucking insane thank you,1
Beld090NIoo,2022-10-14T08:26:54Z,real1muzik,"This is Fire! Also when the plants above get watered, do they drip everywhere?",0
Beld090NIoo,2022-10-14T06:21:46Z,kke,"I was going to put this into background and do some work, but had to stay because of the visuals.",0
Beld090NIoo,2022-10-14T05:17:31Z,Eric Rodano,C&#39;est bon ce set : ),0
Beld090NIoo,2022-10-14T04:33:38Z,TaunTaun Rex,love your syleeeeeeeeeeeeeeeeeee SUBSCRIBED.            Love your plants too!,1
Beld090NIoo,2022-10-14T03:59:25Z,Otmar Domainko,Found your channel by chance...  incredible gems and rarest shining jewels... overwhelming... just overwhelming!!!<br>Greetz from Austria and lots of thanks you for your precious work.,1
Beld090NIoo,2022-10-14T01:38:46Z,Gregory Frassetti,You just entered my top 3 sets from this channel and many others. Really fantastic set! Gonna watch it again,1
Beld090NIoo,2022-10-13T20:39:57Z,Jephil Rwemera,"Great Work, I love it",0
Beld090NIoo,2022-10-13T20:09:32Z,Stephen Nix,Love this mix. I keep coming back to it. Tore it up Millie!,4
Beld090NIoo,2022-10-13T19:46:25Z,Tompo74,Love this shizzle Millie……❤,1
